OBJECTID,id,airport_ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,description,frequency_mhz,runway_length_ft,runway_width_ft,runway_surface,runway_lighted,runway_closed
41317,4760,MMTO,large_airport,Adolfo López Mateos International Airport,19.3369,-99.56583,8466,NA,MX,MX-MEX,Toluca,yes,MMTO,TLC,,,https://en.wikipedia.org/wiki/Lic._Adolfo_L%C3%B3pez_Mateos_International_Airport,Aeropuerto Internacional Adolfo López Mateos,TOLUCA APP,128.9,13780,148,ASP,1,0
41318,4761,MMTP,medium_airport,Aeropuerto Internacional de Tapachula,14.790371,-92.36883,97,NA,MX,MX-CHP,Tapachula,yes,MMTP,TAP,,http://www.asur.com.mx/asur/Ingles/aeropuertos/tapachula/tapachula.asp,https://en.wikipedia.org/wiki/Tapachula_International_Airport,,TWR,118.2,6562,148,ASP,1,0
41319,4762,MMUN,large_airport,Aeropuerto Internacional de Cancún,21.039444,-86.874304,22,NA,MX,MX-ROO,Ciudad de Cancún,yes,MMUN,CUN,,http://www.asur.com.mx/asur/ingles/aeropuertos/cancun/cancun.asp,https://en.wikipedia.org/wiki/Canc%C3%BAn_International_Airport,,APP,120.4,9186,148,ASP,1,0
41320,4763,MMVA,medium_airport,Carlos Rovirosa Pérez International Airport,17.9969997406006,-92.8173980712891,46,NA,MX,MX-TAB,Villahermosa,yes,MMVA,VSA,,,https://en.wikipedia.org/wiki/Carlos_Rovirosa_P%C3%A9rez_International_Airport,Villahermosa International Airport,VILLAHERMOSA APP,120.7,7218,148,ASP,1,0
41321,4764,MMVR,medium_airport,General Heriberto Jara International Airport,19.1459007263,-96.1873016357,90,NA,MX,MX-VER,Veracruz,yes,MMVR,VER,,http://www.asur.com.mx/asur/ingles/aeropuertos/veracruz/veracruz.asp,https://en.wikipedia.org/wiki/General_Heriberto_Jara_International_Airport,,VERACRUZ APP,120.4,4997,148,ASP,0,1
41322,4765,MMZC,medium_airport,Aeropuerto Internacional General Leobardo C. Ruiz,22.8971,-102.686996,7141,NA,MX,MX-ZAC,Zacatecas,yes,MMZC,ZCL,,http://www.oma.aero/es/aeropuertos/zacatecas/,https://en.wikipedia.org/wiki/General_Leobardo_C._Ruiz_International_Airport,Zacatecas International Airport,ZACATECAS TWR,118,9843,148,ASP,1,0
41323,4766,MMZH,large_airport,Aeropuerto Internacional de Zihuatanejo,17.606187,-101.46389,26,NA,MX,MX-GRO,Ixtapa,yes,MMZH,ZIH,,,https://en.wikipedia.org/wiki/Ixtapa-Zihuatanejo_International_Airport,,ZIHUATANEJO APP,121,8202,197,ASP,1,0
41324,4767,MMZM,small_airport,Zamora Airport,20.045,-102.276001,5141,NA,MX,MX-MIC,,no,MMZM,ZMM,ZAM,,,,INFO,122.8,4921,75,ASP,0,0
41325,4768,MMZO,medium_airport,Aeropuerto Internacional Playa de Oro,19.1448,-104.558998,30,NA,MX,MX-COL,Manzanillo,yes,MMZO,ZLO,,http://manzanillo.aeropuertosgap.com.mx/index.php?lang=eng,https://en.wikipedia.org/wiki/Playa_de_Oro_International_Airport,Manzanillo Costalegre,MANZANILLO APP/TWR,118.7,7218,148,ASP,1,0
41326,4769,MMZP,small_airport,Base Nº5 de la Fuerza Aérea Mexicana,20.753925,-103.463767,5333,NA,MX,MX-JAL,Ciudad de Zapopan,no,MMZP,,ZAP,,,,TWR,126.2,3935,95,ASP,1,0
41327,4770,MNBL,medium_airport,Bluefields Airport,11.991,-83.774101,20,NA,NI,NI-AS,Bluefileds,yes,MNBL,BEF,,,https://en.wikipedia.org/wiki/Bluefields_Airport,,TWR,118.5,6625,98,ASP,0,0
41328,316239,MNCE,small_airport,Costa Esmeralda Airport,11.427542,-86.033361,84,NA,NI,NI-RI,Tola,yes,MNCE,ECI,ECI,http://www.mukulresort.com/costa-esmeralda-airport.html,https://en.wikipedia.org/wiki/Costa_Esmeralda_Airport,,Sandino Approach,119.4,5003,98,Asphalt,1,0
41329,4774,MNMG,medium_airport,Augusto C. Sandino (Managua) International Airport,12.1415004730225,-86.1681976318359,194,NA,NI,NI-MN,Managua,yes,MNMG,MGA,,,https://en.wikipedia.org/wiki/Augusto_C._Sandino_International_Airport,,APP,119.4,8012,148,ASP,1,0
41330,4776,MNPC,medium_airport,Puerto Cabezas Airport,14.0472002029419,-83.3867034912109,52,NA,NI,NI-AN,Puerto Cabezas,yes,MNPC,PUZ,,,https://en.wikipedia.org/wiki/Puerto_Cabezas_Airport,,TWR,118,8130,167,ASP,0,0
41331,22213,MO09,small_airport,Sharpe Farms Airport,40.022784,-91.870962,702,NA,US,US-MO,Lewistown,no,MO09,,MO09,,,,CTAF,122.9,3235,40,ASP,1,0
41333,22262,MO56,small_airport,Lost Mine Airport,36.5141983032227,-92.6401977539063,820,NA,US,US-MO,Theodosia,no,MO56,,MO56,,,,CTAF,122.9,3000,48,ASP,0,0
41334,22289,MO84,small_airport,Viburnum Airport,37.719099,-91.127515,1272,NA,US,US-MO,Viburnum,no,MO84,,MO84,,,,CTAF,122.9,3195,47,ASP,1,0
41335,22304,MOS,small_airport,Moses Point Airport,64.694116,-162.060699,14,NA,US,US-AK,Elim,no,,MOS,MOS,,https://en.wikipedia.org/wiki/Moses_Point_Airport,,,122.8,3000,60,GRVL,0,0
41336,5327,MP18,small_airport,Guillermo Palm Jaén Airport,8.50383,-80.360298,282,NA,PA,PA-2,Penonomé,no,MPPN,,,https://aerodromo-guillermo-palm-jaen.negocio.site/,,MP18,Penonome Radio,123,3350,39,ASP,0,0
41337,5332,MP23,small_airport,Capt. Alex H. Bosquez Airport,9.16628,-79.545205,394,NA,PA,PA-8,Calzada Larga,no,MPCL,,,,https://en.wikipedia.org/wiki/Calzada_Larga_Airport,MP23,Calzada Larga Traffic,122.8,3907,164,ASP,0,0
41338,5333,MP24,small_airport,Captain Krish E. Persaud Airport,8.58846,-79.889702,141,NA,PA,PA-10,Chame,no,MPCM,,,,https://en.wikipedia.org/wiki/Chame_Airport,"Chame Airfield #1, MP24",,0,3937,82,ASP,0,0
41339,4786,MPBO,medium_airport,Bocas del Toro International Airport,9.34085,-82.250801,10,NA,PA,PA-1,Isla Colón,yes,MPBO,BOC,,,https://en.wikipedia.org/wiki/Bocas_del_Toro_%22Isla_Colón%22_International_Airport,Jose Ezequiel Hall,PANAMA CON,133,4921,85,ASP,0,0
41340,4787,MPCE,medium_airport,Alonso Valderrama Airport,7.98784,-80.409837,33,NA,PA,PA-6,Chitré,yes,MPCE,CTD,,,https://en.wikipedia.org/wiki/Chitré_Alonso_Valderrama_Airport,,CHITRE RDO,124.3,4921,66,ASP,1,0
41341,4788,MPCH,medium_airport,Changuinola Captain Manuel Niño International Airport,9.458962,-82.515062,19,NA,PA,PA-1,Changuinola,yes,MPCH,CHX,,,https://en.wikipedia.org/wiki/Changuinola_%22Capit%C3%A1n_Manuel_Ni%C3%B1o%22_International_Airport,,GND,121.8,3609,82,ASP,1,0
41342,4789,MPDA,medium_airport,Enrique Malek International Airport,8.391,-82.434998,89,NA,PA,PA-4,David,yes,MPDA,DAV,,,https://en.wikipedia.org/wiki/Enrique_Malek_International_Airport,,PANAMA CON,133,8530,148,ASP,1,0
41343,4790,MPEJ,medium_airport,Enrique Adolfo Jimenez Airport,9.35663986206055,-79.8674011230469,25,NA,PA,PA-3,Colón,yes,MPEJ,ONX,,,,,PANAMA APP,119.7,8858,148,CON,1,0
41344,4791,MPMG,medium_airport,Marcos A. Gelabert International Airport,8.97334003448486,-79.5556030273438,31,NA,PA,PA-8,Albrook,yes,MPMG,PAC,,,,Balboa. Albrook AFS. MPLB,PANAMA CON,133,5906,98,ASP,1,0
41345,31940,MPRH,small_airport,Scarlett Martinez International Airport,8.375880241394,-80.127899169922,105,NA,PA,PA-2,Río Hato,yes,MPSM,RIH,,,https://en.wikipedia.org/wiki/R%C3%ADo_Hato_Airport,"MPRH, Río Hato Army Air Base, Captain Scarlett Martinez",,118.2,4380,164,ASP,1,0
41346,4792,MPSA,medium_airport,Ruben Cantu Airport,8.08559989929199,-80.9452972412109,272,NA,PA,PA-9,Santiago,no,MPSA,SYP,,,https://en.wikipedia.org/wiki/Ruben_Cantu_Airport,Santiago,SANTIAGO RDO,124,3937,82,ASP,0,0
41347,4793,MPTO,large_airport,Tocumen International Airport,9.0713596344,-79.3834991455,135,NA,PA,PA-8,Tocumen,yes,MPTO,PTY,,,https://en.wikipedia.org/wiki/Tocumen_International_Airport,La Joya No 1,PANAMA CON,133,8800,200,ASP,1,0
41348,4795,MRAO,medium_airport,Aerotortuguero Airport,10.42,-83.6095,92,NA,CR,CR-L,Roxana,yes,MRAO,TTQ,,,,,COCO RDO,126.8,3118,39,ASP,0,0
41349,4796,MRBA,medium_airport,Buenos Aires Airport,9.163949,-83.330171,1214,NA,CR,CR-P,Punta Arenas,no,MRBA,BAI,,,https://en.wikipedia.org/wiki/Buenos_Aires_Airport_(Costa_Rica),,COCO RDO,126.8,3248,33,CON,0,0
41350,4797,MRBC,medium_airport,Barra del Colorado Airport,10.7686996459961,-83.5856018066406,3,NA,CR,CR-L,Pococi,yes,MRBC,BCL,,,https://en.wikipedia.org/wiki/Barra_del_Colorado_Airport,,COCO RDO,126.8,3281,39,ASP,0,0
41351,4798,MRCC,medium_airport,Coto 47 Airport,8.60155963897705,-82.9685974121094,26,NA,CR,CR-P,Corredores,yes,MRCC,OTR,,,,,COCO RDO,126.8,3281,66,ASP,1,0
41352,4800,MRCV,small_airport,Cabo Velas Airport,10.355699539185,-85.852897644043,33,NA,CR,CR-G,Nicoya,no,MRCV,,,,,,COCO RDO,126.8,3281,33,ASP,0,0
41353,4802,MREC,small_airport,El Carmen de Siquirres Airport,10.202,-83.472198,56,NA,CR,CR-L,Siquirres,no,MREC,,,,https://en.wikipedia.org/wiki/El_Carmen_de_Siquirres_Airport,,COCO RDO,126.8,3350,33,ASP,0,0
41354,4803,MRFI,small_airport,Finca 10 / Nuevo Palmar Sur Airport,8.91635036468506,-83.5073013305664,25,NA,CR,CR-P,Puntarenas,no,MRFI,,,,,,COCO RDO,126.8,4700,75,ASP,0,0
41355,4804,MRGF,medium_airport,Golfito Airport,8.65400981903076,-83.1821975708008,49,NA,CR,CR-P,Golfito,yes,MRGF,GLF,,,,,COCO RDO,126.8,4593,66,ASP,0,0
41356,4805,MRGP,medium_airport,Guapiles Airport,10.2172002792,-83.7969970703,883,NA,CR,CR-L,Pococi,no,MRGP,GPL,,,https://en.wikipedia.org/wiki/Gu%C3%A1piles_Airport,,COCO RDO,126.8,3609,30,CON,0,0
41357,4806,MRLB,large_airport,Guanacaste Airport,10.5933,-85.544403,270,NA,CR,CR-G,Liberia,yes,MRLB,LIR,,,https://en.wikipedia.org/wiki/Daniel_Oduber_Quir%C3%B3s_International_Airport,"Daniel Oduber Quiros International, Liberia International",LIBERIA APP,119.8,9022,148,ASP,1,0
41358,4807,MRLC,medium_airport,Los Chiles Airport,11.0353002548218,-84.7061004638672,131,NA,CR,CR-A,Los Chiles,no,MRLC,LSL,,,,,COCO RDO,126.8,4265,49,ASP,0,0
41359,4808,MRLM,medium_airport,Limon International Airport,9.95796012878418,-83.0220031738281,7,NA,CR,CR-L,Puerto Limon,yes,MRLM,LIO,,,https://en.wikipedia.org/wiki/Lim%C3%B3n_International_Airport,,FIS,118.8,5906,98,ASP,1,0
41360,4809,MRNS,medium_airport,Nosara Airport,9.97649002075,-85.6529998779,33,NA,CR,CR-G,Nicoya,yes,MRNS,NOB,,,https://en.wikipedia.org/wiki/Nosara_Airport,,COCO RDO,126.8,3281,59,ASP,0,0
41361,4810,MROC,medium_airport,Juan Santamaría International Airport,9.99386,-84.208801,3021,NA,CR,CR-A,San José (Alajuela),yes,MROC,SJO,,,https://en.wikipedia.org/wiki/Juan_Santamar%C3%ADa_International_Airport,,COCO CON,119.6,9882,151,ASP,1,0
41362,4811,MRPD,small_airport,Pandora Airport,9.73217010498047,-82.9832000732422,98,NA,CR,CR-L,Limón,no,MRPD,,,,,,COCO RDO,126.8,3280,65,ASP,0,0
41363,4812,MRPM,medium_airport,Palmar Sur Airport,8.95103,-83.468597,49,NA,CR,CR-P,Palmar Sur,yes,MRPM,PMZ,,,https://en.wikipedia.org/wiki/Palmar_Sur_Airport,,COCO RDO,126.8,4593,60,ASP,0,0
41364,4813,MRPV,medium_airport,Tobías Bolaños International Airport,9.95705,-84.139801,3287,NA,CR,CR-SJ,San Jose,yes,MRPV,SYQ,,,https://en.wikipedia.org/wiki/Tob%C3%ADas_Bola%C3%B1os_International_Airport,Aeropuerto Internacional Tobías Bolaños Palma,GND,121.7,5138,75,ASP,0,0
41365,4814,MRQP,medium_airport,Quepos Managua Airport,9.44316,-84.129799,85,NA,CR,CR-P,Quepos,yes,MRQP,XQP,,,https://en.wikipedia.org/wiki/Quepos_Managua_Airport,,COCO RDO,126.8,3609,36,ASP,0,0
41366,4815,MRSG,small_airport,Santa Clara De Guapiles Airport,10.2882995605469,-83.7135009765625,262,NA,CR,CR-L,Limón,no,MRSG,,,,,,COCO RDO,126.8,3215,36,ASP,0,0
41367,4816,MRSV,small_airport,San Vito de Java Airport,8.826971,-82.958922,3228,NA,CR,CR-P,Coto Brus,no,MRSV,TOO,,,https://en.wikipedia.org/wiki/San_Vito_de_Java_Airport,,COCO RDO,126.8,3215,36,ASP,0,0
41368,4817,MRUP,medium_airport,Upala Airport,10.8922,-85.016197,184,NA,CR,CR-A,Upala,no,MRUP,UPL,,https://www.facebook.com/AerodromoUpala/,https://en.m.wikipedia.org/wiki/Upala_Airport,,COCO RDO,126.8,3536,59,ASP,0,0
41369,4820,MSLP,large_airport,Monseñor Óscar Arnulfo Romero International Airport,13.4409,-89.055702,101,NA,SV,SV-PA,San Salvador (San Luis Talpa),yes,MSLP,SAL,,,https://en.wikipedia.org/wiki/Monse%C3%B1or_%C3%93scar_Arnulfo_Romero_International_Airport,,APP,119.9,10500,148,ASP,1,0
41370,4821,MSSS,medium_airport,Ilopango International Airport,13.6995,-89.119904,2027,NA,SV,SV-SS,San Salvador,yes,MSSS,ILS,,,https://en.wikipedia.org/wiki/Ilopango_International_Airport,,APP,119.5,7349,148,ASP,1,0
41371,22406,MT08,small_airport,Zortman Airport,47.9166984558105,-108.483001708984,3900,NA,US,US-MT,Zortman,no,MT08,,MT08,,,,CTAF/UNICOM,122.8,3800,50,ASP,1,0
41373,4822,MTCA,medium_airport,Les Cayes Airport,18.2710990905762,-73.7882995605469,203,NA,HT,HT-SD,Les Cayes,yes,MTCA,CYA,,,https://en.wikipedia.org/wiki/Les_Cayes_Airport,,TWR,118.5,3220,80,ASP,0,0
41374,4823,MTCH,medium_airport,Cap Haitien International Airport,19.726734,-72.199576,10,NA,HT,HT-ND,Cap Haitien,yes,MTCH,CAP,,,https://en.wikipedia.org/wiki/Cap-Ha%C3%AFtien_International_Airport,,TWR,118.7,8701,148,ASP,0,0
41375,4824,MTJA,medium_airport,Jacmel Airport,18.2411003112793,-72.5185012817383,167,NA,HT,HT-SE,Jacmel,yes,MTJA,JAK,,,https://en.wikipedia.org/wiki/Jacmel_Airport,,TWR,118.5,3300,95,ASP,0,0
41376,4825,MTPP,large_airport,Toussaint Louverture International Airport,18.58,-72.292503,122,NA,HT,HT-OU,Port-au-Prince,yes,MTPP,PAP,,,https://en.wikipedia.org/wiki/Toussaint_Louverture_International_Airport,,APP,119.8,9974,141,ASP,1,0
41378,4826,MUBA,medium_airport,Gustavo Rizo Airport,20.3652992248535,-74.5062026977539,26,NA,CU,CU-14,Baracoa,yes,MUBA,BCA,,,https://en.wikipedia.org/wiki/Gustavo_Rizo_Airport,,BARACOA RDO,340.7,6070,98,CON,0,0
41379,4827,MUBR,small_airport,Las Brujas Airport,22.6213,-79.147202,13,NA,CU,CU-07,Cayo Santa Maria,no,MUBR,BWW,,,https://en.wikipedia.org/wiki/Las_Brujas_Airport_(Cuba),,INFO,130.1,5905,148,ASP,0,0
41380,4828,MUBY,medium_airport,Carlos Manuel de Cespedes Airport,20.3964,-76.621399,203,NA,CU,CU-12,Bayamo,yes,MUBY,BYM,,,https://en.wikipedia.org/wiki/Carlos_Manuel_C%C3%A9spedes_Airport,,BAYAMO RDO,340.7,6887,148,ASP,0,0
41381,4829,MUCA,medium_airport,Maximo Gomez Airport,22.027099609375,-78.7895965576172,335,NA,CU,CU-08,Ciego de Avila,yes,MUCA,AVI,,,https://en.wikipedia.org/wiki/M%C3%A1ximo_G%C3%B3mez_Airport,,CIEGO RDO,340.7,11588,148,ASP,1,0
41382,4831,MUCC,medium_airport,Jardines Del Rey Airport,22.4610004425,-78.3283996582,13,NA,CU,CU-08,Cayo Coco,yes,MUCC,CCC,,,https://en.wikipedia.org/wiki/Jardines_del_Rey_Airport,Cayo Coco,RDO,340.7,9842,148,ASP,1,0
41383,4832,MUCF,medium_airport,Jaime Gonzalez Airport,22.1499996185303,-80.4141998291016,102,NA,CU,CU-06,Cienfuegos,yes,MUCF,CFG,,,https://en.wikipedia.org/wiki/Jaime_Gonz%C3%A1lez_Airport,Las Villas Airport,CIENFUEGOS RDO,340.7,7874,148,ASP,1,0
41384,4833,MUCL,medium_airport,Vilo Acuña International Airport,21.6165008545,-81.5459976196,10,NA,CU,CU-99,Cayo Largo del Sur,yes,MUCL,CYO,,,https://en.wikipedia.org/wiki/Vilo_Acu%C3%B1a_Airport,,CAYO LARGO RDO,340.7,9869,148,ASP,1,0
41385,4834,MUCM,medium_airport,Ignacio Agramonte International Airport,21.4202995300293,-77.8475036621094,413,NA,CU,CU-09,Camaguey,yes,MUCM,CMW,,,https://en.wikipedia.org/wiki/Ignacio_Agramonte_International_Airport,,CAMAGUEY RDO,126.9,9842,148,ASP,1,0
41386,4835,MUCU,medium_airport,Antonio Maceo International Airport,19.9698009490967,-75.8354034423828,249,NA,CU,CU-13,Santiago,yes,MUCU,SCU,,,https://en.wikipedia.org/wiki/Antonio_Maceo_Airport,,SANTIAGO RDO,126.9,13130,148,ASP,1,0
41387,4837,MUGM,medium_airport,Leeward Point Field,19.9065,-75.2071,56,NA,CU,CU-14,Guantanamo Bay Naval Station,no,MUGM,NBW,,,https://en.wikipedia.org/wiki/Leeward_Point_Field,"Gitmo, Leeward Point Fld",ASOS,136.175,8000,200,ASP,1,0
41388,4838,MUGT,medium_airport,Mariana Grajales Airport,20.0853004455566,-75.1583023071289,56,NA,CU,CU-14,Guantánamo,yes,MUGT,GAO,,,https://en.wikipedia.org/wiki/Mariana_Grajales_Airport,Aerodromo los Caños,GUANTANAMO RDO,340.7,8025,148,ASP,1,0
41389,4839,MUHA,large_airport,José Martí International Airport,22.989200592041,-82.4091033935547,210,NA,CU,CU-03,Havana,yes,MUHA,HAV,,,https://en.wikipedia.org/wiki/Jos%C3%A9_Mart%C3%AD_International_Airport,Habana,BOYEROS RDO NATL,126.9,13123,148,ASP,1,0
41390,4840,MUHG,medium_airport,Frank Pais International Airport,20.7856006622314,-76.3151016235352,361,NA,CU,CU-11,Holguin,yes,MUHG,HOG,,,https://en.wikipedia.org/wiki/Frank_Pa%C3%ADs_Airport,,HOLGUIN RDO,126.9,10624,148,ASP,1,0
41391,4841,MUKW,medium_airport,Kawama Airport,23.124001,-81.301598,16,NA,CU,CU-04,Santa Marta,no,MUKW,VRO,,,https://en.wikipedia.org/wiki/Kawama_Airport,Varadero,INFORMACION,130.1,4850,148,ASP,0,0
41392,4843,MULM,medium_airport,La Coloma Airport,22.3361,-83.641899,131,NA,CU,CU-01,Pinar del Rio,no,MULM,LCL,,,,,INFORMACION,125,6562,148,ASP,0,0
41393,4846,MUMO,medium_airport,Orestes Acosta Airport,20.6539001464844,-74.9222030639648,16,NA,CU,CU-11,Moa,no,MUMO,MOA,,,https://en.wikipedia.org/wiki/Orestes_Acosta_Airport,,MOA RDO,340.7,6102,98,ASP,0,0
41394,4847,MUMZ,medium_airport,Sierra Maestra International Airport,20.288605,-77.087545,112,NA,CU,CU-12,Manzanillo,yes,MUMZ,MZO,,,https://en.wikipedia.org/wiki/Sierra_Maestra_Airport,,MANZANILLO RDO,340.7,7875,148,ASP,1,0
41395,4849,MUNG,medium_airport,Rafael Cabrera Airport,21.8346996307373,-82.7837982177734,79,NA,CU,CU-99,Nueva Gerona,yes,MUNG,GER,,,https://en.wikipedia.org/wiki/Rafael_P%C3%A9rez_Airport,,GERONA RDO,340.7,8202,148,ASP,1,0
41397,4851,MUPB,medium_airport,Playa Baracoa Airport,23.0328006744,-82.5793991089,102,NA,CU,CU-15,Havana,yes,MUPB,UPB,,,https://en.wikipedia.org/wiki/Playa_Baracoa_Airport,,TWR,128.8,7563,148,ASP,1,0
41398,4854,MUSC,medium_airport,Abel Santamaria Airport,22.492201,-79.943604,338,NA,CU,CU-05,Santa Clara,yes,MUSC,SNU,,,https://en.wikipedia.org/wiki/Abel_Santa_Mar%C3%ADa_Airport,,SANTA CLARA TWR,118.1,9898,148,ASP,1,0
41399,4855,MUSL,small_airport,Joaquín de Agüero Airport,21.5094559067,-77.0205974579,13,NA,CU,CU-09,Playa Santa Lucía,no,MUSL,,,,https://en.wikipedia.org/wiki/Joaqu%C3%ADn_de_Ag%C3%BCero_Airport,Joaquin de Aguero Airport,INFO,129.7,5905,98,ASP,0,0
41400,4856,MUSN,medium_airport,Siguanea Airport,21.6424999237061,-82.9551010131836,39,NA,CU,CU-99,Isla de la Juventud,no,MUSN,SZJ,,,,,INFO,118.3,5905,98,ASP,0,0
41401,4858,MUTD,medium_airport,Alberto Delgado Airport,21.7882995605469,-79.997200012207,125,NA,CU,CU-07,Trinidad,yes,MUTD,TND,,,,,TRINIDAD RDO,340.7,5909,98,ASP,1,0
41402,4859,MUVR,large_airport,Juan Gualberto Gomez International Airport,23.034401,-81.435303,210,NA,CU,CU-04,Matanzas,yes,MUVR,VRA,,,https://en.wikipedia.org/wiki/Juan_Gualberto_G%C3%B3mez_Airport,Varadero,VARADERO RDO,126.9,11490,148,ASP,1,0
41403,4860,MUVT,medium_airport,Hermanos Ameijeiras Airport,20.9876003265381,-76.9357986450195,328,NA,CU,CU-10,Las Tunas,yes,MUVT,VTU,,,https://en.wikipedia.org/wiki/Hermanos_Ameijeiras_Airport,,TUNAS RDO,340.7,5971,148,ASP,0,0
41404,4861,MWCB,medium_airport,Charles Kirkconnell International Airport,19.687,-79.882797,8,NA,KY,KY-CB,West End,yes,MWCB,CYB,,,https://en.wikipedia.org/wiki/Gerrard_Smith_International_Airport,,CAYMAN APP,120.2,6000,148,ASP,1,0
41405,4862,MWCR,large_airport,Owen Roberts International Airport,19.292801,-81.357697,8,NA,KY,KY-GC,George Town,yes,MWCR,GCM,,,https://en.wikipedia.org/wiki/Owen_Roberts_International_Airport,"Grand Cayman, George Town",GRAND CAYMAN APP,120.2,7021,148,ASP,1,0
41406,46098,MX-0006,small_airport,Punta San Francisquito Airstrip,28.412616,-112.859588,20,NA,MX,MX-BCN,San Quintín,no,,,PSF,,https://en.wikipedia.org/wiki/Punta_San_Francisquito_Airfield,,Baja California Traffic,122.8,3300,60,packed dirt,0,0
41407,46099,MX-0007,small_airport,Rancho San Cristobal Airstrip,26.851259,-113.140211,9,NA,MX,MX-BCS,Mulegé,no,,,RCX,http://www.aridabajahotel.com.mx/english/airstrip/,https://en.wikipedia.org/wiki/Laguna_San_Ignacio_Airstrip,Laguna San Ignacio,,122.8,4300,100,Dirt,0,0
41408,308285,MX-0014,small_airport,Aeródromo de San Miguel de Allende,20.907674,-100.703135,6682,NA,MX,MX-GUA,San Miguel de Allende,no,,,SMA,,,San Julian,San Miguel Traffic,122.5,3209,66,asphalt,0,0
41409,319370,MX-0203,small_airport,Cedros Airport,24.6353,-101.79655,5551,NA,MX,MX-ZAC,Mazapil,yes,,,CED,,,"Peñasquito Mine, Aeropuerto de Mina Peñasquito",CEDROS FREQUENCY,122.8,6561,,ASP,0,0
41411,29695,KSUZ,medium_airport,Saline County Regional Airport,34.590599,-92.479401,390,NA,US,US-AR,Bryant,no,KSUZ,,SUZ,http://www.salinecounty.org/airport_new_site.htm,https://en.wikipedia.org/wiki/Saline_County_Regional_Airport,"M99, Watts Field",,,5001,100,ASPH-E,0,0
41412,329842,KSXK,small_airport,Sioux County Regional Airport,42.9858275,-96.1614,1409,NA,US,US-IA,Maurice,no,KSXK,,SXK,https://www.siouxcenter.org/15/Airport,,,,,5500,100,CON,1,0
41417,25332,KUXL,small_airport,Southland Field,30.13139915,-93.37609863,10,NA,US,US-LA,Sulphur,no,KUXL,,UXL,,,,,,5001,75,ASPH-G,0,0
41418,25562,KVWU,small_airport,Waskish Municipal Airport,48.1540985107422,-94.5168991088867,1181,NA,US,US-MN,Waskish,no,KVWU,,VWU,,,,,,3700,150,TURF-G,0,0
41419,21364,KW94,small_airport,Camp Peary Landing Strip,37.312805,-76.638228,41,NA,US,US-VA,Williamsburg,no,,,W94,,,,,,5000,150,ASP,0,0
41424,325460,KXNI,small_airport,Andrew Othole Memorial Airport,35.060675,-108.9376,6370,NA,US,US-NM,Zuni,no,KXNI,,XNI,,,Zuni Pueblo - Replacement,,,6000,75,ASP,0,0
41425,35150,KXSA,small_airport,Tappahannock-Essex County Airport,37.8596,-76.894096,135,NA,US,US-VA,Tappahannock,no,KXSA,,XSA,http://www.tappahannockessexairport.com/,https://en.wikipedia.org/wiki/Tappahannock-Essex_County_Airport,,,,4300,75,ASPH-E,0,0
41426,28148,KXTA,medium_airport,Homey (Area 51) Airport,37.2350006103516,-115.810997009277,4462,NA,US,US-NV,Groom Lake,no,KXTA,,,,https://en.wikipedia.org/wiki/Area_51,"Dreamland, Paradise Ranch, Home Base, Watertown Strip",,,5420,,UNK,0,0
41427,45432,KY8,small_airport,Hancock County-Ron Lewis Field,37.953196,-86.857158,412,NA,US,US-KY,Lewisport,no,,,KY8,,https://en.wikipedia.org/wiki/Hancock_County_Airport,,,,4000,75,Asphalt,0,0
41432,21436,KZ01,small_airport,Eglin Auxiliary Field 6 Airport,30.6336994171,-86.7426986694,120,NA,US,US-FL,Valparaiso,no,KZ01,,KZ01,,,,,,5000,60,ASP,0,0
41433,21437,KZ10,small_airport,Fort Lewis Road / Pacemaker Landing Zone Airport,47.021702,-122.445999,397,NA,US,US-WA,Spanaway,no,,,,,,KZ10,,,3500,60,ASP,0,0
41439,21446,L20,small_airport,Coal Creek Airport,65.3113021850586,-143.134994506836,850,NA,US,US-AK,Yukon Charley Rivers,no,L20,,L20,,,,,,3850,70,GRAVEL-P,0,0
41442,21450,L37,small_airport,Grand Canyon Caverns Airport,35.5283012390137,-113.247001647949,5386,NA,US,US-AZ,Peach Springs,no,L37,,L37,,,,,,5100,45,GRVL,0,0
